ROW_ID,ZONE,ODD_EVEN,ADDR_LOW,ADD_HIGH,add_name
3040,187,E,6200,6242,S TROY ST
3041,773,E,6402,6454,S TROY ST
3042,42,E,7200,7258,S TROY ST
3043,42,E,7300,7354,S TROY ST
3044,1150,E,7700,7798,S TROY ST
3045,1150,O,7807,7809,S TROY ST
3046,646,O,337,347,S TRUMBULL AVE
3048,159,E,10004,10058,S UNION AVE
3049,138,E,10800,10860,S UNION AVE
3050,787,E,11100,11198,S UNION AVE
3051,738,E,500,598,W VAN BUREN ST
3052,738,E,600,640,W VAN BUREN ST
3053,151,E,4400,4458,W VAN BUREN ST
3054,483,E,4500,4536,W VAN BUREN ST
3056,12,E,9230,9260,S VANDERPOEL AVE
3057,12,E,9300,9372,S VANDERPOEL AVE
3058,12,O,9401,9443,S VANDERPOEL AVE
3059,1281,E,9500,9552,S VANDERPOEL AVE
3060,12,E,9600,9648,S VANDERPOEL AVE
3061,12,E,9700,9774,S VANDERPOEL AVE
3062,12,E,9800,9860,S VANDERPOEL AVE
3063,1311,E,6500,6598,S VERNON AVE
3064,5,O,1023,1073,W VERNON PARK PL
3065,5,O,1105,1135,W VERNON PARK PL
3066,5,O,1149,1159,W VERNON PARK PL
3067,64,O,8641,8661,S VINCENNES AVE
3068,154,E,1612,1622,W WABANSIA AVE
3069,154,E,1900,1948,W WABANSIA AVE
3070,1278,E,3700,3798,W WABANSIA AVE
3071,362,E,4800,4858,W WABANSIA AVE
3072,26,E,6000,6050,W WABANSIA AVE
3073,26,E,6600,6698,W WABANSIA AVE
3074,1211,E,2500,2598,S WABASH AVE
3078,123,E,4300,4398,W PARKER AVE
3079,873,E,4400,4454,W PARKER AVE
3080,1132,E,202,240,N PARKSIDE AVE
3081,1132,O,203,221,N PARKSIDE AVE
3082,1090,E,1000,1098,N PARKSIDE AVE
3083,1117,E,1100,1198,N PARKSIDE AVE
3084,944,O,1401,1455,N PARKSIDE AVE
3085,174,O,2701,2745,N PARKSIDE AVE
3086,254,E,2814,2854,N PARKSIDE AVE
3087,254,O,2815,2855,N PARKSIDE AVE
3088,1206,E,3100,3198,N PARKSIDE AVE
3089,876,E,20,132,S PARKSIDE AVE
3090,159,E,9400,9444,S PARNELL AVE
3091,159,O,9801,9821,S PARNELL AVE
3092,383,E,600,698,W PATTERSON AVE
3093,383,O,601,699,W PATTERSON AVE
3098,383,E,1100,1198,W PATTERSON AVE
3099,852,E,4000,4098,W PATTERSON AVE
3100,55,E,4600,4648,W PATTERSON AVE
3101,55,E,4704,4746,W PATTERSON AVE
3102,48,E,4800,4898,W PATTERSON AVE
3103,48,E,4900,4956,W PATTERSON AVE
3104,10,E,5614,5658,W PATTERSON AVE
3105,168,O,831,839,N PAULINA ST
3106,168,E,908,926,N PAULINA ST
3107,204,E,1100,1124,N PAULINA ST
3108,154,E,1200,1298,N PAULINA ST
3109,154,E,1400,1450,N PAULINA ST
3110,816,E,1600,1698,S PAULINA ST
3111,811,E,8458,8500,S PAULINA ST
3112,811,O,8459,8501,S PAULINA ST
3117,168,E,1700,1798,W PEARSON ST
3118,120,E,5002,5030,W PENSACOLA AVE
3119,1085,O,501,533,N PEORIA ST
3120,210,O,1,99,S PEORIA ST
3121,1084,E,100,140,S PEORIA ST
3122,1331,E,1400,1498,S PEORIA ST
3123,1331,E,1500,1598,S PEORIA ST
3124,982,E,7600,7698,S PEORIA ST
3125,77,E,7800,7844,S PEORIA ST
3127,253,E,8502,8552,S PEORIA ST
3128,439,E,8700,8758,S PEORIA ST
3129,911,E,6900,6998,S PERRY AVE
3130,64,O,7127,7157,S PERRY AVE
3131,64,E,7914,7952,S PERRY AVE
3133,622,E,9300,9398,S PERRY AVE
3134,383,O,2803,2859,N SOUTHPORT AVE
3135,383,O,2915,2937,N SOUTHPORT AVE
3136,383,O,3001,3059,N SOUTHPORT AVE
3137,151,E,1000,1088,N SPAULDING AVE
3138,151,E,1100,1170,N SPAULDING AVE
3139,100,E,2500,2598,N SPAULDING AVE
3140,100,E,2600,2698,N SPAULDING AVE
3141,1114,O,2803,2857,N SPAULDING AVE
3142,95,E,3000,3056,N SPAULDING AVE
3143,95,O,3101,3147,N SPAULDING AVE
3144,114,E,3900,3998,N SPAULDING AVE
3145,116,O,4655,4665,N SPAULDING AVE
3146,116,E,4656,4664,N SPAULDING AVE
3147,107,E,4700,4752,N SPAULDING AVE
3148,220,O,4807,4853,N SPAULDING AVE
3149,220,E,4814,4852,N SPAULDING AVE
3150,682,E,2500,2598,S SPAULDING AVE
3151,890,E,2600,2698,S SPAULDING AVE
3152,23,E,5000,5040,S SPAULDING AVE
3153,1192,E,5514,5558,S SPAULDING AVE
3154,27,O,11001,11045,S SPAULDING AVE
3155,27,E,11116,11164,S SPAULDING AVE
3156,27,O,11201,11227,S SPAULDING AVE
3157,1289,E,6400,6498,N SPOKANE AVE
3158,193,E,900,958,N SPRINGFIELD AVE
3159,390,E,1200,1260,N SPRINGFIELD AVE
3160,390,E,1300,1320,N SPRINGFIELD AVE
3161,390,E,1500,1570,N SPRINGFIELD AVE
3162,691,E,2100,2198,N SPRINGFIELD AVE
3163,367,E,2300,2342,N SPRINGFIELD AVE
3164,588,E,2400,2498,N SPRINGFIELD AVE
3165,590,E,2500,2598,N SPRINGFIELD AVE
3166,141,E,2900,2958,N SPRINGFIELD AVE
3168,113,E,4600,4656,N SPRINGFIELD AVE
3169,113,O,4701,4743,N SPRINGFIELD AVE
3170,113,E,4748,4754,N SPRINGFIELD AVE
3171,283,O,5001,5051,N SPRINGFIELD AVE
3172,37,O,5101,5145,N SPRINGFIELD AVE
3173,436,E,1200,1258,S SPRINGFIELD AVE
3174,544,E,2600,2698,S SPRINGFIELD AVE
3175,545,E,2700,2798,S SPRINGFIELD AVE
3176,546,E,2800,2898,S SPRINGFIELD AVE
3177,547,E,3000,3098,S SPRINGFIELD AVE
3178,34,E,4500,4556,S SPRINGFIELD AVE
3179,34,E,4600,4698,S SPRINGFIELD AVE
3180,34,E,4714,4758,S SPRINGFIELD AVE
3181,34,O,4801,4859,S SPRINGFIELD AVE
3182,37,E,5114,5158,S SPRINGFIELD AVE
3183,1228,E,5200,5298,S SPRINGFIELD AVE
3184,1192,E,5500,5528,S SPRINGFIELD AVE
3186,13,O,10201,10251,S SPRINGFIELD AVE
3187,13,O,10301,10359,S SPRINGFIELD AVE
3189,143,E,400,498,W ST JAMES PL
3190,450,E,8500,8570,W ST JOSEPH AVE
3191,430,E,9400,9498,S ST LAWRENCE AVE
3192,95,E,3100,3144,N ST LOUIS AVE
3193,33,E,3600,3658,N ST LOUIS AVE
3194,326,E,4500,4558,N ST LOUIS AVE
3195,107,E,4700,4742,N ST LOUIS AVE
3196,733,E,4800,4898,N ST LOUIS AVE
3197,1,O,5215,5257,N ST LOUIS AVE
3198,1,O,5307,5355,N ST LOUIS AVE
3199,1,O,5401,5457,N ST LOUIS AVE
3200,1,O,5505,5543,N ST LOUIS AVE
3201,1,E,5600,5658,N ST LOUIS AVE
3202,1,E,5900,5970,N ST LOUIS AVE
3205,142,E,1700,1798,N ST MICHAELS CT
3206,142,E,204,242,W ST PAUL AVE
3207,362,O,4815,4881,W ST PAUL AVE
3208,118,O,1127,1141,N STATE ST
3209,102,E,2300,2342,N MAPLEWOOD AVE
3210,346,O,2723,2753,N MAPLEWOOD AVE
3212,448,E,6200,6298,N MAPLEWOOD AVE
3213,823,E,3700,3798,S MAPLEWOOD AVE
3214,746,O,4001,4259,S MAPLEWOOD AVE
3215,810,E,4716,4752,S MAPLEWOOD AVE
3218,591,E,5100,5198,S MAPLEWOOD AVE
3219,429,E,6700,6758,S MAPLEWOOD AVE
3221,383,O,3451,3477,N MARINE DR
3226,76,O,5715,5741,N MARKHAM AVE
3227,1186,E,2100,2298,N MARMORA AVE
3228,168,O,815,883,N MARSHFIELD AVE
3229,204,E,1010,1088,N MARSHFIELD AVE
3230,154,E,1800,1860,N MARSHFIELD AVE
3231,621,E,4700,4798,S MARSHFIELD AVE
3232,433,E,8100,8198,S MARSHFIELD AVE
3233,1193,O,8201,8299,S MARSHFIELD AVE
3234,369,O,5701,5799,S MARYLAND AVE
3235,276,E,7900,7958,S MARYLAND AVE
3236,195,E,8400,8498,S MARYLAND AVE
3237,347,E,10406,10452,S MARYLAND AVE
3238,149,O,17,53,N MASON AVE
3239,149,E,112,156,N MASON AVE
3240,149,E,200,248,N MASON AVE
3241,149,E,300,330,N MASON AVE
3242,19,E,1400,1456,N MASON AVE
3243,19,O,1501,1541,N MASON AVE
3245,440,E,3100,3148,N MASON AVE
3246,3,E,5000,5098,N MASON AVE
3247,1046,O,5701,5799,N MASON AVE
3248,148,E,6,10,S MASON AVE
3249,148,O,21,33,S MASON AVE
3250,148,E,100,144,S MASON AVE
3251,19,E,900,936,S MASON AVE
3252,19,E,1000,1058,S MASON AVE
3253,19,E,1100,1144,S MASON AVE
3254,19,O,1147,1159,S MASON AVE
3255,502,O,5503,5511,S MASSASOIT AVE
3256,143,E,1830,1890,N MAUD AVE
3257,143,E,1900,1998,N MAUD AVE
3258,143,O,1901,1999,N MAUD AVE
3259,204,E,800,898,N MAY ST
3260,5,E,702,736,S MAY ST
3261,5,E,802,842,S MAY ST
3262,5,E,900,922,S MAY ST
3263,5,O,927,929,S MAY ST
3264,5,O,1007,1007,S MAY ST
3265,5,E,1014,1030,S MAY ST
3266,667,E,2,36,N THROOP ST
3267,1199,O,711,759,N THROOP ST
3268,1199,E,712,758,N THROOP ST
3269,157,E,2500,2530,S THROOP ST
3270,157,E,2610,2628,S THROOP ST
3271,157,O,2801,2883,S THROOP ST
3272,157,E,2900,2936,S THROOP ST
3273,191,O,9501,9599,S THROOP ST
3274,612,E,11600,11698,S THROOP ST
3275,738,E,506,598,W TILDEN ST
3277,127,E,7646,7652,W TOUHY AVE
3278,127,O,7647,7651,W TOUHY AVE
3279,127,E,7700,7710,W TOUHY AVE
3280,127,O,7701,7709,W TOUHY AVE
3281,553,E,800,898,N TRIPP AVE
3282,225,E,1600,1658,N TRIPP AVE
3283,839,E,1900,1958,N TRIPP AVE
3284,1321,E,2200,2298,N TRIPP AVE
3285,325,E,2300,2354,N TRIPP AVE
3286,838,E,2800,2898,N TRIPP AVE
3287,36,E,4700,4758,S PULASKI RD
3288,36,E,4800,4834,S PULASKI RD
3289,352,E,5612,5624,S PULASKI RD
3290,352,O,5611,5625,S PULASKI RD
3291,1146,E,5500,5598,W QUINCY ST
3292,2131,E,1200,1226,W RACE AVE
3294,19,E,5700,5750,W RACE AVE
3295,923,E,5800,5898,W RACE AVE
3296,19,E,5900,5968,W RACE AVE
3297,862,E,800,898,N RACINE AVE
3298,1040,E,900,998,N RACINE AVE
3299,143,E,2000,2060,N RACINE AVE
3300,143,E,2100,2198,N RACINE AVE
3301,143,O,2501,2559,N RACINE AVE
3302,143,E,2600,2688,N RACINE AVE
3303,143,E,2700,2788,N RACINE AVE
3304,383,O,2801,2899,N RACINE AVE
3305,383,E,2900,2998,N RACINE AVE
3306,383,O,2901,2999,N RACINE AVE
3307,383,E,3000,3098,N RACINE AVE
3308,383,O,3001,3099,N RACINE AVE
3309,383,E,3100,3198,N RACINE AVE
3310,383,O,3101,3199,N RACINE AVE
3311,383,E,3200,3298,N RACINE AVE
3312,383,E,3600,3698,N RACINE AVE
3313,383,E,3700,3798,N RACINE AVE
3314,383,E,3800,3898,N RACINE AVE
3315,1130,E,4400,4498,N RACINE AVE
3316,1130,O,4401,4499,N RACINE AVE
3317,1130,O,4623,4653,N RACINE AVE
3320,5,E,700,724,S RACINE AVE
3321,5,O,801,851,S RACINE AVE
3322,5,E,906,908,S RACINE AVE
3323,5,O,917,917,S RACINE AVE
3324,5,O,1003,1039,S RACINE AVE
3325,5,O,1101,1117,S RACINE AVE
3326,41,O,7203,7261,W RASCHER AVE
3327,41,E,7304,7358,W RASCHER AVE
3328,62,O,4845,4895,N RAVENSWOOD AVE
3329,383,E,3500,3598,N RETA AVE
3330,644,E,9400,9498,S RHODES AVE
3331,168,E,2012,2046,W RICE ST
3332,759,O,2421,2457,W RICE ST
3333,19,O,5901,5969,W RICE ST
3334,1089,E,824,880,N RICHMOND ST
3335,752,E,1600,1698,N RICHMOND ST
3336,506,E,1700,1798,N RICHMOND ST
3337,96,O,2433,2453,N RICHMOND ST
3338,97,E,3200,3298,N RICHMOND ST
3339,132,E,4300,4344,N RICHMOND ST
3340,556,E,5900,5998,N RICHMOND ST
3341,1546,E,4600,4658,S RICHMOND ST
3342,993,E,5100,5198,S RICHMOND ST
3343,686,E,5500,5598,S RICHMOND ST
3346,135,E,7800,7856,S RIDGELAND AVE
3347,1009,E,434,458,N RIDGEWAY AVE
3348,193,E,900,958,N RIDGEWAY AVE
3349,832,E,1500,1598,N RIDGEWAY AVE
3350,736,E,2800,2898,N RIDGEWAY AVE
3351,141,O,2905,2981,N RIDGEWAY AVE
3352,146,O,4815,4855,N RIDGEWAY AVE
3353,146,E,4818,4856,N RIDGEWAY AVE
3354,1037,E,4700,4798,S RIDGEWAY AVE
3355,1008,E,4816,4858,S RIDGEWAY AVE
3356,74,E,1300,1312,N RITCHIE CT
3357,778,E,700,798,N ROCKWELL ST
3358,759,E,1000,1098,N ROCKWELL ST
3359,346,E,2816,2856,N ROCKWELL ST
3360,346,E,2900,2956,N ROCKWELL ST
3362,43,E,5200,5298,N ROCKWELL ST
3363,448,E,6200,6298,N ROCKWELL ST
3364,136,E,2314,2316,S ROCKWELL ST
3365,136,O,2315,2315,S ROCKWELL ST
3366,207,E,6900,6998,S ROCKWELL ST
3367,5,E,1128,1136,W ROOSEVELT RD
3368,80,E,2320,2352,W ROOSEVELT RD
3369,383,E,400,598,W ROSCOE ST
3370,383,O,401,599,W ROSCOE ST
3371,383,E,600,698,W ROSCOE ST
3372,383,O,601,699,W ROSCOE ST
3373,383,E,700,798,W ROSCOE ST
3374,383,E,800,898,W ROSCOE ST
3375,383,E,900,998,W ROSCOE ST
3376,383,E,1000,1098,W ROSCOE ST
3377,383,E,1400,1498,W ROSCOE ST
3378,383,E,1500,1598,W ROSCOE ST
3379,94,E,4014,4040,W ROSCOE ST
3380,1032,E,4100,4128,W ROSCOE ST
3381,55,E,4704,4754,W ROSCOE ST
3382,47,E,4810,4864,W ROSCOE ST
3383,47,E,4900,4956,W ROSCOE ST
3384,47,O,5001,5057,W ROSCOE ST
3385,47,E,5012,5058,W ROSCOE ST
3386,45,E,5900,5958,W ROSCOE ST
3387,45,O,6001,6059,W ROSCOE ST
3389,65,E,1600,1652,W ROSEHILL DR
3390,65,O,1705,1755,W ROSEHILL DR
3391,65,E,1728,1756,W ROSEHILL DR
3392,56,E,1302,1316,W ROSEMONT AVE
3393,280,O,2201,2259,W ROSEMONT AVE
3394,280,E,2300,2342,W ROSEMONT AVE
3395,143,E,416,458,W ROSLYN PL
3397,26,E,1600,1660,N RUTHERFORD AVE
3398,124,E,2344,2366,N RUTHERFORD AVE
3399,235,E,2416,2456,N RUTHERFORD AVE
3400,262,E,3200,3298,N RUTHERFORD AVE
3401,937,E,3500,3558,N RUTHERFORD AVE
3402,909,O,801,899,N SACRAMENTO BLVD
3403,909,E,832,880,N SACRAMENTO BLVD
3404,559,E,5916,5940,N SACRAMENTO AVE
3405,864,E,2200,2258,S SACRAMENTO AVE
3406,349,E,2700,2758,S SACRAMENTO AVE
3407,203,O,4215,4259,S SACRAMENTO AVE
3408,252,E,4600,4652,S SACRAMENTO AVE
3409,952,E,5600,5698,S SACRAMENTO AVE
3410,74,O,1201,1299,N SANDBURG TER
3411,74,E,1300,1398,N SANDBURG TER
3412,1331,E,1400,1498,S SANGAMON ST
3413,1331,E,1500,1598,S SANGAMON ST
3415,253,E,8606,8642,S SANGAMON ST
3416,253,O,8607,8643,S SANGAMON ST
3417,112,E,9430,9460,S SANGAMON ST
3418,172,O,6011,6023,N SAUGANASH AVE
3419,172,O,6037,6063,N SAUGANASH AVE
3420,172,O,6071,6099,N SAUGANASH AVE
3421,100,O,2415,2457,N SAWYER AVE
3422,100,E,2500,2538,N SAWYER AVE
3423,100,E,2600,2660,N SAWYER AVE
3424,100,O,2601,2637,N SAWYER AVE
3425,100,O,2645,2651,N SAWYER AVE
3426,95,O,3101,3147,N SAWYER AVE
3427,114,O,3901,3941,N SAWYER AVE
3428,114,E,4014,4046,N SAWYER AVE
3429,116,E,4704,4742,N SAWYER AVE
3430,220,E,4806,4810,N SAWYER AVE
3431,220,E,4814,4858,N SAWYER AVE
3432,694,E,5000,5098,N SAWYER AVE
3433,548,E,2500,2552,S SAWYER AVE
3434,485,E,2614,2658,S SAWYER AVE
3435,252,E,4300,4342,S SAWYER AVE
3436,1096,E,4500,4554,S SAWYER AVE
3437,23,E,5200,5258,S SAWYER AVE
3438,143,O,1701,1733,N SHEFFIELD AVE
3439,143,E,2500,2534,N SHEFFIELD AVE
3440,383,E,2800,2898,N SHEFFIELD AVE
3441,383,O,2801,2899,N SHEFFIELD AVE
3442,252,E,4300,4358,S WHIPPLE ST
3443,1235,E,4400,4460,S WHIPPLE ST
3444,683,E,4500,4558,S WHIPPLE ST
3445,252,E,4600,4698,S WHIPPLE ST
3446,1232,E,5800,5898,S WHIPPLE ST
3447,187,E,6200,6242,S WHIPPLE ST
3448,187,E,6252,6262,S WHIPPLE ST
3449,154,E,1310,1338,N WICKER PARK AVE
3452,746,E,4400,4498,W WILCOX ST
3453,640,E,4500,4598,W WILCOX ST
3454,846,E,710,748,N WILLARD CT
3455,142,E,200,260,W WILLOW ST
3456,142,E,304,344,W WILLOW ST
3457,143,E,608,658,W WILLOW ST
3458,143,O,703,751,W WILLOW ST
3459,126,O,1817,1829,W WILSON AVE
3460,143,E,800,898,W WILLOW ST
3461,143,E,912,958,W WILLOW ST
3462,102,E,2000,2098,W WILLOW ST
3463,102,O,1915,1999,N WILMOT AVE
3465,107,E,3700,3754,W WILSON AVE
3466,143,E,2614,2658,N WILTON AVE
3467,143,E,2700,2750,N WILTON AVE
3468,1385,E,2500,2598,N MASON AVE
3469,168,E,900,998,N HERMITAGE AVE
3471,1383,E,2100,2198,S FAIRFIELD AVE
3472,1392,E,2900,2998,N NEVA AVE
3473,1130,E,1200,1298,W SUNNYSIDE AVE
3474,1412,E,9300,9398,S EUCLID AVE
3475,1407,E,2200,2298,N KARLOV AVE
3476,1341,O,2437,2449,S BOULEVARD WAY
3477,1414,E,2600,2698,E 74TH ST
3478,1331,E,800,846,W COLLEGE PKWY
3479,168,E,814,858,N WINCHESTER AVE
3480,143,O,1901,1959,N KENMORE AVE
3481,1421,E,5500,5598,W PARKER AVE
3482,1211,O,1,49,E 26TH ST
3483,143,E,1000,1054,W DICKENS AVE
3484,1353,O,6801,6899,W BALMORAL AVE
3485,1362,O,9801,9899,S CALUMET AVE
3486,348,E,1400,1462,N CLEVELAND AVE
3487,348,E,1300,1366,N CLEVELAND AVE
3488,383,E,1300,1398,W CORNELIA AVE
3489,383,E,1200,1298,W CORNELIA AVE
3492,1375,E,2930,2958,W 23RD ST
3493,1378,E,2600,2698,W 37TH PL
3494,1227,E,3100,3198,W 42ND PL
3495,1343,E,3130,3170,W 56TH ST
3496,12,E,2000,2098,W 94TH ST
3497,1370,E,900,998,W HURON ST
3498,1371,E,800,898,W HURON ST
3499,1355,E,2700,2798,W IOWA ST
3500,1356,E,3800,3898,N KEELER AVE
3501,1401,E,4600,4698,S HERMITAGE AVE
3502,1363,E,2200,2298,N KEYSTONE AVE
3503,1354,E,6800,6898,N OTTAWA AVE
3504,1346,E,4800,4898,W PARKER AVE
3507,1315,E,1300,1398,S PAULINA ST
3508,102,O,2115,2151,N POINT ST
3509,586,E,4132,4154,W ROSCOE ST
3510,383,E,1300,1398,W ROSCOE ST
3511,383,E,1200,1298,W ROSCOE ST
3512,1376,E,3100,3198,N RUTHERFORD AVE
3513,952,E,5500,5598,S SACRAMENTO AVE
3514,1370,E,664,698,N SANGAMON ST
3515,383,E,1500,1598,W SCHOOL ST
3516,383,E,1400,1498,W SCHOOL ST
3517,383,E,1300,1398,W SCHOOL ST
3518,383,E,1200,1298,W SCHOOL ST
3519,383,E,3500,3598,N LAKEWOOD AVE
3520,383,E,3400,3498,N LAKEWOOD AVE
3521,383,E,3300,3398,N LAKEWOOD AVE
3522,102,E,2300,2398,W MONTANA ST
3523,1377,E,8600,8698,S MARYLAND AVE
3524,383,E,1500,1598,W MELROSE ST
3525,383,E,1400,1498,W MELROSE ST
3526,383,E,1300,1398,W MELROSE ST
3527,383,E,1200,1298,W MELROSE ST
3528,1351,E,6300,6398,N MONTICELLO AVE
3529,1350,E,5500,5526,N NASHVILLE AVE
3530,1374,E,2800,2898,N NEWLAND AVE
3531,383,E,1300,1398,W NEWPORT AVE
3532,383,E,1200,1298,W NEWPORT AVE
3533,1357,E,9300,9398,S NORMAL AVE
3534,1373,E,3940,3948,N OKETO AVE
3535,1361,O,7801,7899,S DOBSON AVE
3536,1372,E,3200,3298,N DRAKE AVE
3537,383,E,1300,1398,W EDDY ST
3538,383,E,1200,1298,W EDDY ST
3539,255,E,6600,6634,W GEORGE ST
3541,255,E,6400,6498,W GEORGE ST
3542,1364,E,5400,5498,W GEORGE ST
3543,56,E,6300,6398,N GLENWOOD AVE
3544,1367,E,648,680,N GREEN ST
3545,383,E,3300,3398,N GREENVIEW AVE
3546,383,E,3200,3298,N GREENVIEW AVE
3548,383,E,1500,1598,W HENDERSON ST
3549,383,E,1400,1498,W HENDERSON ST
3550,383,E,1300,1398,W HENDERSON ST
3551,383,E,1200,1298,W HENDERSON ST
3552,1349,E,3600,3698,N TRIPP AVE
3553,1343,E,5500,5598,S TROY ST
3554,1342,E,4500,4598,S TRUMBULL AVE
3555,1344,E,6400,6498,S VERNON AVE
3556,168,E,2300,2398,W WALTON ST
3557,1365,E,3800,3898,S WASHTENAW AVE
3558,143,E,734,752,W WILLOW ST
3559,1393,E,8900,8998,S BISHOP ST
3560,1387,E,4400,4498,S LAWLER AVE
3561,1388,E,700,798,N ADA ST
3562,1395,E,1600,1698,N MEADE AVE
3563,151,E,5100,5198,S HAMLIN AVE
3564,279,E,3500,3598,S OAKLEY AVE
3565,102,O,1401,1499,N ARTESIAN AVE
3566,1402,E,9400,9498,S LONGWOOD DR
3567,1402,E,9300,9398,S LONGWOOD DR
3568,1673,O,601,799,S LA SALLE ST
3569,1413,O,8101,8153,S STEWART AVE
3570,1406,E,5300,5398,W FLETCHER ST
3571,1409,E,2000,2098,N TRIPP AVE
3572,1408,E,2100,2198,N TRIPP AVE
3573,27,E,11000,11030,S CHRISTIANA AVE
3574,1416,E,1200,1298,N AVERS AVE
3575,1411,E,8700,8798,S PAXTON AVE
3576,1418,E,800,898,S ST LOUIS AVE
3577,1424,E,600,698,N PEORIA ST
3578,1331,E,816,912,W VILLAGE CT
3579,1331,O,801,999,W VILLAGE CT
3580,1430,E,3800,3800,N PIONEER AVE
3581,1430,O,3801,3801,N PIONEER AVE
3582,154,O,1201,1299,N NOBLE ST
3583,383,E,3200,3298,N WILTON AVE
3584,383,E,3500,3598,N WILTON AVE
3585,383,E,3600,3698,N WILTON AVE
3586,383,E,3700,3798,N WILTON AVE
3587,383,E,3800,3898,N WILTON AVE
3588,168,O,815,859,N WINCHESTER AVE
3589,168,E,900,970,N WINCHESTER AVE
3590,168,E,1000,1098,N WINCHESTER AVE
3591,168,E,1100,1198,N WINCHESTER AVE
3592,154,O,1611,1649,N WINCHESTER AVE
3593,62,E,4600,4656,N WINCHESTER AVE
3594,62,E,4700,4742,N WINCHESTER AVE
3595,1397,E,3100,3158,N NORMANDY AVE
3596,1398,E,2900,2998,N NASHVILLE AVE
3597,1384,E,800,898,N KEYSTONE AVE
3598,1399,E,4814,4898,N NASHVILLE AVE
3599,1400,E,6000,6098,N TALMAN AVE
3600,102,E,2300,2398,W DICKENS AVE
3601,62,E,4700,4798,N PAULINA ST
3602,1359,E,3100,3198,W 42ND ST
3603,102,E,2230,2298,N CAMPBELL AVE
3604,1405,E,2900,2998,N WISNER AVE
3605,1396,E,5300,5398,S LONG AVE
3606,168,E,2000,2098,W SUPERIOR ST
3607,4,E,4900,4998,W 51ST ST
3608,352,E,3900,3958,W 56TH PL
3609,1428,E,2600,2658,W 25TH ST
3610,348,E,400,498,W EVERGREEN AVE
3611,1423,E,148,198,N LA CROSSE AVE
3612,1423,O,161,199,N LA CROSSE AVE
3613,1420,E,2100,2198,N MASON AVE
3614,1419,E,5900,5998,W FULTON ST
3615,1425,E,2300,2398,N MULLIGAN AVE
3616,1421,E,5502,5598,N LINDER AVE
3617,1421,O,5501,5599,N LINDER AVE
3619,1426,E,3400,3498,N HAMLIN AVE
3621,1415,E,2900,2998,N SPAULDING AVE
3622,102,E,2760,2764,W ST MARY ST
3623,759,E,2400,2498,W HADDON AVE
